chromosome	position 1	position 2	replicate 1.1	replicate 1.2	replicate 1.3	replicate 2.1	replicate 2.2	replicate 2.3
18	6000000	11500000	218	228	153	189	110	219
18	6000000	12000000	165	172	114	149	59	150
18	6000000	12500000	99	100	72	88	45	113
18	6000000	13000000	131	168	109	124	82	155
18	6000000	13500000	211	240	152	179	82	179
18	6000000	14000000	199	215	149	150	101	189
18	6000000	14500000	187	232	173	164	81	161
18	6000000	15000000	170	216	117	140	64	129
18	6000000	15500000	161	209	128	129	84	168
18	6000000	16000000	190	236	116	136	82	191
18	6000000	16500000	166	190	124	133	75	153
18	6000000	17000000	159	222	93	131	80	155
18	6000000	17500000	202	219	169	134	84	168
18	6000000	18000000	207	225	163	145	72	164
18	6000000	18500000	250	295	174	177	78	186
18	6000000	19000000	272	322	198	191	86	218
18	6000000	19500000	315	351	220	218	95	242
18	6000000	20000000	275	369	194	216	112	245
18	6000000	20500000	212	237	134	168	99	229
18	6000000	21000000	85	83	50	67	44	96
18	6000000	21500000	79	48	51	72	44	81
18	6000000	22000000	98	64	61	74	30	83
18	6000000	22500000	104	92	77	88	38	91
18	6000000	23000000	58	67	56	73	48	96
18	6000000	23500000	112	114	97	117	57	150
18	6000000	24000000	75	82	55	85	29	92
18	6000000	24500000	123	113	93	101	46	94
18	6000000	25000000	104	116	76	92	60	140
18	6000000	25500000	138	147	92	122	48	136
18	6000000	26000000	102	101	68	96	34	101
18	6000000	26500000	60	41	56	72	20	72
18	6000000	27000000	61	34	42	48	12	53
18	6000000	27500000	57	41	41	51	16	42
18	6000000	28000000	83	74	57	87	36	88
18	6000000	28500000	89	84	50	58	35	75
18	6000000	29000000	130	128	108	103	55	128
18	6000000	29500000	117	112	71	80	35	103
18	6000000	30000000	71	47	48	66	19	60
18	6000000	30500000	76	63	40	58	31	60
18	6000000	31000000	65	85	46	75	35	72
18	6000000	31500000	80	60	62	64	26	88
18	6000000	32000000	78	64	46	57	25	77
18	6000000	32500000	70	62	56	80	35	79
18	6000000	33000000	81	96	56	82	34	104
18	6000000	33500000	83	84	41	80	26	84
18	6000000	34000000	74	68	51	66	38	79
18	6000000	34500000	54	60	47	63	17	57
18	6000000	35000000	49	60	37	29	26	45
18	6000000	35500000	39	47	24	40	15	45
18	6000000	36000000	69	50	42	53	27	63
18	6000000	36500000	97	120	70	88	36	95
18	6000000	37000000	118	125	96	90	39	94
18	6000000	37500000	121	144	80	89	36	111
18	6000000	38000000	114	108	82	91	48	105
18	6000000	38500000	95	89	80	75	29	72
18	6000000	39000000	71	107	60	63	32	74
18	6000000	39500000	81	109	54	65	38	63
18	6000000	40000000	88	123	62	57	33	77
18	6000000	40500000	90	136	61	84	48	108
18	6000000	41000000	89	113	61	66	36	98
18	6000000	41500000	68	101	59	54	30	69
18	6000000	42000000	152	187	102	117	56	138
18	6000000	42500000	119	139	81	94	52	107
18	6000000	43000000	123	132	90	87	51	107
18	6000000	43500000	115	170	62	97	48	113
18	6000000	44000000	82	121	60	63	30	88
18	6000000	44500000	128	128	83	85	37	115
18	6000000	45000000	103	134	69	70	55	111
18	6000000	45500000	91	118	63	84	41	77
18	6000000	46000000	119	125	84	83	43	133
18	6000000	46500000	100	127	61	64	48	114
18	6000000	47000000	107	94	49	63	35	69
18	6000000	47500000	88	104	61	74	32	74
18	6000000	48000000	72	84	41	49	31	73
18	6000000	48500000	83	108	84	82	25	81
18	6000000	49000000	75	130	58	69	36	88
18	6000000	49500000	98	119	63	83	45	98
18	6000000	50000000	95	138	89	92	48	117
18	6000000	50500000	130	171	102	126	58	139
18	6000000	51000000	131	151	81	99	49	140
18	6000000	51500000	97	139	75	67	40	85
18	6000000	52000000	104	154	84	75	37	89
18	6000000	52500000	130	174	90	95	46	82
18	6000000	53000000	78	111	63	58	37	62
18	6000000	53500000	66	105	65	92	32	85
18	6000000	54000000	114	152	76	81	42	96
18	6000000	54500000	165	194	105	95	56	145
18	6000000	55000000	129	139	92	97	48	110
18	6000000	55500000	138	179	118	110	41	111
18	6500000	6500000	4863	5747	4824	1922	1943	3511
18	6500000	7000000	2791	3365	2623	1447	1066	2189
18	6500000	7500000	1126	1381	932	577	363	782
18	6500000	8000000	852	948	748	498	276	615
18	6500000	8500000	514	596	447	307	181	379
18	6500000	9000000	575	641	435	361	207	413
18	6500000	9500000	487	630	438	349	204	411
18	6500000	10000000	467	562	394	349	191	448
18	6500000	10500000	340	355	237	252	114	262
18	6500000	11000000	328	352	234	255	136	283
18	6500000	11500000	426	469	309	311	186	382
18	6500000	12000000	307	317	229	281	129	315
18	6500000	12500000	219	184	151	162	93	186
18	6500000	13000000	285	297	193	199	107	264
18	6500000	13500000	316	362	253	234	132	296
18	6500000	14000000	235	274	197	190	111	205
18	6500000	14500000	225	268	179	159	99	235
18	6500000	15000000	229	256	143	181	90	196
18	6500000	15500000	216	257	173	171	85	212
18	6500000	16000000	226	262	154	144	105	177
18	6500000	16500000	194	265	151	159	81	181
18	6500000	17000000	236	340	174	160	105	187
18	6500000	17500000	271	313	199	190	107	220
18	6500000	18000000	206	234	181	171	100	187
18	6500000	18500000	186	219	168	185	107	225
18	6500000	19000000	251	273	165	165	106	223
18	6500000	19500000	228	323	184	184	113	216
18	6500000	20000000	308	427	226	308	123	321
18	6500000	20500000	335	357	235	277	144	299
18	6500000	21000000	163	138	126	130	70	128
18	6500000	21500000	175	142	115	136	64	141
18	6500000	22000000	176	156	135	116	63	153
18	6500000	22500000	202	165	153	158	77	173
18	6500000	23000000	211	185	138	156	66	182
18	6500000	23500000	295	215	188	191	122	244
18	6500000	24000000	174	151	131	158	69	197
18	6500000	24500000	201	215	143	151	91	206
18	6500000	25000000	237	196	135	175	84	218
18	6500000	25500000	249	214	166	201	110	242
18	6500000	26000000	180	175	157	161	75	205
18	6500000	26500000	150	107	103	102	53	101
18	6500000	27000000	128	50	79	88	45	101
18	6500000	27500000	126	78	84	88	31	92
18	6500000	28000000	188	134	110	123	64	127
18	6500000	28500000	139	145	133	129	67	137
18	6500000	29000000	181	181	148	157	79	177
18	6500000	29500000	167	164	135	137	83	188
18	6500000	30000000	133	97	78	85	47	90
18	6500000	30500000	94	107	91	92	52	112
18	6500000	31000000	113	100	93	95	50	106
18	6500000	31500000	151	104	105	111	43	121
18	6500000	32000000	143	99	91	103	62	152
18	6500000	32500000	143	128	97	119	59	118
18	6500000	33000000	173	160	108	128	71	166
18	6500000	33500000	98	131	83	116	57	121
18	6500000	34000000	148	135	103	119	64	132
18	6500000	34500000	130	100	72	94	34	108
18	6500000	35000000	112	87	60	66	37	74
18	6500000	35500000	84	83	51	95	33	73
18	6500000	36000000	106	99	78	72	35	100
18	6500000	36500000	120	147	108	114	58	144
18	6500000	37000000	169	188	139	140	62	144
18	6500000	37500000	162	176	105	142	54	166
18	6500000	38000000	148	142	106	131	70	148
18	6500000	38500000	143	139	101	105	55	123
18	6500000	39000000	131	120	92	108	55	103
18	6500000	39500000	124	133	79	111	50	108
18	6500000	40000000	153	136	99	100	56	126
18	6500000	40500000	155	154	115	116	64	145
18	6500000	41000000	120	148	106	126	62	139
18	6500000	41500000	104	128	69	90	48	97
18	6500000	42000000	170	202	118	157	72	172
18	6500000	42500000	131	166	107	115	59	140
18	6500000	43000000	132	169	85	122	45	132
18	6500000	43500000	141	162	96	126	74	136
18	6500000	44000000	124	112	79	107	48	114
18	6500000	44500000	131	125	91	104	48	123
18	6500000	45000000	100	111	68	132	60	124
18	6500000	45500000	87	105	92	91	52	99
18	6500000	46000000	117	150	98	114	74	158
18	6500000	46500000	107	152	99	125	67	151
18	6500000	47000000	110	153	63	110	62	118
18	6500000	47500000	91	131	91	97	49	134
18	6500000	48000000	98	98	87	92	38	87
18	6500000	48500000	94	108	77	115	31	114
18	6500000	49000000	91	98	68	97	51	131
18	6500000	49500000	92	118	71	95	55	120
18	6500000	50000000	111	138	61	130	60	108
18	6500000	50500000	117	158	78	118	45	118
18	6500000	51000000	145	169	112	140	56	142
18	6500000	51500000	138	169	99	91	45	120
18	6500000	52000000	130	168	91	126	67	153
18	6500000	52500000	149	170	101	131	73	142
18	6500000	53000000	109	122	74	83	55	108
18	6500000	53500000	128	142	80	116	46	117
18	6500000	54000000	115	114	88	119	58	139
18	6500000	54500000	153	197	152	139	57	173
18	6500000	55000000	140	179	126	143	60	140
18	6500000	55500000	140	148	95	124	36	114
18	7000000	7000000	4078	4364	3903	1642	1614	3192
18	7000000	7500000	3029	3613	2627	1580	1028	2297
18	7000000	8000000	1377	1512	1153	723	491	1067
18	7000000	8500000	787	804	543	425	250	560
18	7000000	9000000	481	555	385	280	160	371
18	7000000	9500000	496	547	369	284	176	385
18	7000000	10000000	321	411	281	228	128	315
18	7000000	10500000	312	326	242	258	155	332
18	7000000	11000000	412	419	307	319	192	396
18	7000000	11500000	437	478	339	331	212	462
18	7000000	12000000	440	392	307	354	209	465
18	7000000	12500000	427	336	295	317	162	409
18	7000000	13000000	406	409	315	260	149	375
18	7000000	13500000	262	289	168	155	126	231
18	7000000	14000000	198	223	127	123	88	162
18	7000000	14500000	187	224	141	132	74	180
18	7000000	15000000	171	236	144	138	88	180
18	7000000	15500000	178	217	125	127	74	155
18	7000000	16000000	165	195	132	110	76	146
18	7000000	16500000	197	240	144	123	92	169
18	7000000	17000000	305	319	219	185	129	202
18	7000000	17500000	195	230	154	154	96	190
18	7000000	18000000	128	147	83	110	46	128
18	7000000	18500000	112	125	85	90	42	99
18	7000000	19000000	134	144	103	117	57	130
18	7000000	19500000	82	140	86	109	62	103
18	7000000	20000000	218	264	177	188	103	240
18	7000000	20500000	290	304	203	274	135	310
18	7000000	21000000	326	249	218	252	141	346
18	7000000	21500000	273	212	171	259	121	291
18	7000000	22000000	279	204	225	269	135	295
18	7000000	22500000	270	170	193	236	110	246
18	7000000	23000000	278	251	203	233	133	292
18	7000000	23500000	286	248	195	213	121	245
18	7000000	24000000	279	247	219	243	130	294
18	7000000	24500000	286	288	205	246	136	303
18	7000000	25000000	256	211	198	239	110	237
18	7000000	25500000	199	182	143	174	84	212
18	7000000	26000000	218	176	135	179	77	239
18	7000000	26500000	186	125	134	180	82	222
18	7000000	27000000	149	99	110	164	69	134
18	7000000	27500000	170	115	140	140	76	166
18	7000000	28000000	201	173	142	183	90	207
18	7000000	28500000	210	159	139	140	91	170
18	7000000	29000000	129	116	95	96	43	115
18	7000000	29500000	138	123	103	109	67	130
18	7000000	30000000	135	111	95	106	61	125
18	7000000	30500000	134	108	86	98	43	134
18	7000000	31000000	120	116	91	107	39	112
18	7000000	31500000	138	97	86	108	58	125
18	7000000	32000000	154	111	106	123	59	140
18	7000000	32500000	148	112	87	116	50	119
18	7000000	33000000	135	123	97	122	63	118
18	7000000	33500000	151	172	106	115	54	138
18	7000000	34000000	200	147	130	139	77	156
18	7000000	34500000	154	137	110	117	63	139
18	7000000	35000000	158	133	97	101	56	121
18	7000000	35500000	136	83	82	129	45	140
18	7000000	36000000	164	113	114	116	65	138
18	7000000	36500000	155	140	108	118	55	153
18	7000000	37000000	160	176	120	137	80	166
18	7000000	37500000	114	128	74	105	45	112
18	7000000	38000000	117	114	72	83	37	103
18	7000000	38500000	165	162	120	124	69	128
18	7000000	39000000	148	146	103	112	57	150
18	7000000	39500000	116	127	73	117	46	119
18	7000000	40000000	149	114	95	101	70	114
18	7000000	40500000	110	138	90	99	42	119
18	7000000	41000000	179	156	110	139	71	150
18	7000000	41500000	172	135	120	128	66	168
18	7000000	42000000	110	163	103	113	62	117
18	7000000	42500000	84	98	67	79	68	116
18	7000000	43000000	108	131	82	98	46	122
18	7000000	43500000	110	139	90	98	68	141
18	7000000	44000000	81	92	70	75	38	118
18	7000000	44500000	76	105	52	82	43	83
18	7000000	45000000	72	100	44	81	42	91
18	7000000	45500000	71	68	45	77	40	95
18	7000000	46000000	73	100	62	89	46	102
18	7000000	46500000	97	89	69	91	42	106
18	7000000	47000000	122	114	71	92	47	109
18	7000000	47500000	135	121	77	124	60	140
18	7000000	48000000	114	116	77	119	52	138
18	7000000	48500000	81	73	48	51	31	56
18	7000000	49000000	64	75	60	84	33	85
18	7000000	49500000	94	106	80	78	58	93
18	7000000	50000000	80	115	62	95	38	72
18	7000000	50500000	62	72	46	59	23	52
18	7000000	51000000	117	114	77	100	44	110
18	7000000	51500000	135	138	113	128	68	163
18	7000000	52000000	88	115	65	101	39	122
18	7000000	52500000	120	156	104	122	56	164
18	7000000	53000000	130	137	110	134	61	155
18	7000000	53500000	96	112	77	102	51	131
18	7000000	54000000	82	90	75	88	41	114
18	7000000	54500000	132	152	87	116	60	142
18	7000000	55000000	134	130	106	106	50	143
18	7000000	55500000	88	101	66	70	35	73
18	7500000	7500000	5346	6164	5486	2244	2203	4369
18	7500000	8000000	3964	4142	3368	1821	1385	3058
18	7500000	8500000	1187	1396	1039	729	435	1022
18	7500000	9000000	737	783	622	404	261	591
18	7500000	9500000	674	823	544	421	277	551
18	7500000	10000000	498	598	359	328	189	433
18	7500000	10500000	447	514	342	406	217	467
18	7500000	11000000	634	569	426	483	246	605
18	7500000	11500000	620	685	443	453	290	619
18	7500000	12000000	558	581	463	524	334	755
18	7500000	12500000	587	514	426	502	267	596
18	7500000	13000000	536	595	428	402	250	537
18	7500000	13500000	305	359	228	248	117	319
18	7500000	14000000	187	260	178	153	78	155
18	7500000	14500000	198	282	177	148	118	215
18	7500000	15000000	196	293	168	191	102	216
18	7500000	15500000	195	257	156	132	94	169
18	7500000	16000000	198	302	164	121	84	178
18	7500000	16500000	241	331	183	164	126	175
18	7500000	17000000	290	401	243	230	165	335
18	7500000	17500000	231	248	176	159	86	230
18	7500000	18000000	127	156	91	135	52	159
18	7500000	18500000	109	136	80	78	56	120
18	7500000	19000000	137	165	111	93	47	120
18	7500000	19500000	95	135	81	72	50	98
18	7500000	20000000	275	341	181	203	125	261
18	7500000	20500000	329	393	268	304	174	378
18	7500000	21000000	411	412	274	375	210	442
18	7500000	21500000	385	296	242	333	189	402
18	7500000	22000000	339	310	274	349	167	434
18	7500000	22500000	346	255	229	270	164	395
18	7500000	23000000	421	331	265	317	162	383
18	7500000	23500000	354	288	270	254	143	342
18	7500000	24000000	364	297	302	311	149	356
18	7500000	24500000	354	362	293	290	184	408
18	7500000	25000000	312	290	224	250	151	334
18	7500000	25500000	248	226	159	198	104	242
18	7500000	26000000	263	246	188	271	123	277
18	7500000	26500000	198	155	169	213	111	252
18	7500000	27000000	211	116	130	198	87	219
18	7500000	27500000	232	123	147	180	108	198
18	7500000	28000000	269	232	183	201	105	253
18	7500000	28500000	276	243	200	211	122	262
18	7500000	29000000	167	141	109	121	57	123
18	7500000	29500000	167	169	133	139	58	149
18	7500000	30000000	163	123	126	160	81	181
18	7500000	30500000	156	125	106	142	80	176
18	7500000	31000000	155	121	111	130	71	157
18	7500000	31500000	140	115	92	150	52	165
18	7500000	32000000	180	140	139	141	74	181
18	7500000	32500000	179	133	129	100	63	130
18	7500000	33000000	184	202	109	146	83	154
18	7500000	33500000	169	170	139	133	72	167
18	7500000	34000000	233	226	148	161	101	214
18	7500000	34500000	210	169	128	145	79	181
18	7500000	35000000	197	173	140	160	87	221
18	7500000	35500000	171	138	113	143	89	182
18	7500000	36000000	199	158	143	173	68	197
18	7500000	36500000	194	143	130	127	88	165
18	7500000	37000000	200	235	139	181	98	207
18	7500000	37500000	140	147	85	107	55	149
18	7500000	38000000	155	146	97	111	64	102
18	7500000	38500000	179	164	133	167	81	222
18	7500000	39000000	212	186	157	152	82	206
18	7500000	39500000	169	168	83	114	72	143
18	7500000	40000000	151	115	121	133	50	169
18	7500000	40500000	134	185	114	99	46	135
18	7500000	41000000	211	214	169	161	100	220
18	7500000	41500000	210	168	147	152	79	196
18	7500000	42000000	125	192	113	95	54	156
18	7500000	42500000	115	106	95	92	57	111
18	7500000	43000000	111	140	81	88	63	138
18	7500000	43500000	122	145	86	132	66	168
18	7500000	44000000	84	141	57	102	52	151
18	7500000	44500000	75	137	57	81	55	110
18	7500000	45000000	81	92	52	76	30	74
18	7500000	45500000	80	103	52	65	44	105
18	7500000	46000000	88	110	79	82	45	96
18	7500000	46500000	97	138	79	82	46	112
18	7500000	47000000	122	138	83	102	64	153
18	7500000	47500000	137	151	109	146	69	156
18	7500000	48000000	134	133	90	107	66	142
18	7500000	48500000	63	94	49	58	42	73
18	7500000	49000000	85	95	37	73	41	92
18	7500000	49500000	113	132	65	89	59	147
18	7500000	50000000	93	107	60	73	35	91
18	7500000	50500000	46	89	51	53	16	44
18	7500000	51000000	139	156	91	126	62	138
18	7500000	51500000	165	184	132	158	80	242
18	7500000	52000000	116	146	96	113	51	135
18	7500000	52500000	151	194	121	138	74	203
18	7500000	53000000	161	163	121	176	76	186
18	7500000	53500000	132	133	103	120	49	161
18	7500000	54000000	97	120	78	93	57	110
18	7500000	54500000	127	165	96	123	75	157
18	7500000	55000000	124	151	131	112	70	138
18	7500000	55500000	73	85	60	52	23	60
18	8000000	8000000	5491	5459	5082	2048	2302	4330
18	8000000	8500000	3705	4114	2992	1623	1251	2930
18	8000000	9000000	1957	2088	1542	958	696	1709
18	8000000	9500000	1240	1387	924	697	474	1152
18	8000000	10000000	885	936	613	518	347	806
18	8000000	10500000	690	679	512	475	289	649
18	8000000	11000000	736	663	547	541	359	849
18	8000000	11500000	767	792	579	565	331	836
18	8000000	12000000	656	584	460	514	337	750
18	8000000	12500000	606	498	446	443	263	592
18	8000000	13000000	615	563	475	393	289	562
18	8000000	13500000	403	433	334	297	194	393
18	8000000	14000000	280	325	189	222	117	267
18	8000000	14500000	303	311	194	196	137	273
18	8000000	15000000	279	278	175	160	156	251
18	8000000	15500000	252	296	183	151	108	221
18	8000000	16000000	240	291	170	162	114	225
18	8000000	16500000	263	323	186	181	120	217
18	8000000	17000000	287	402	261	272	194	340
18	8000000	17500000	290	294	184	165	126	271
18	8000000	18000000	168	169	107	146	93	194
18	8000000	18500000	148	216	94	115	75	178
18	8000000	19000000	164	226	127	117	76	154
18	8000000	19500000	140	215	109	111	58	154
18	8000000	20000000	329	380	248	246	147	343
18	8000000	20500000	431	453	299	321	186	401
18	8000000	21000000	419	365	261	364	190	414
18	8000000	21500000	343	252	220	301	139	383
18	8000000	22000000	349	276	280	294	169	405
18	8000000	22500000	362	226	241	306	184	393
18	8000000	23000000	393	293	256	299	160	402
18	8000000	23500000	393	274	279	291	161	338
18	8000000	24000000	357	313	281	302	158	361
18	8000000	24500000	363	327	266	263	179	370
18	8000000	25000000	340	281	253	260	159	381
18	8000000	25500000	292	266	207	240	138	303
18	8000000	26000000	266	282	196	260	127	299
18	8000000	26500000	225	151	161	200	97	201
18	8000000	27000000	191	115	161	158	78	205
18	8000000	27500000	206	104	126	196	92	208
18	8000000	28000000	239	215	189	204	133	269
18	8000000	28500000	260	226	182	192	119	261
18	8000000	29000000	180	168	134	133	80	193
18	8000000	29500000	222	196	140	134	91	182
18	8000000	30000000	166	146	126	161	76	174
18	8000000	30500000	192	123	118	115	69	158
18	8000000	31000000	142	130	112	115	65	173
18	8000000	31500000	162	135	119	131	52	154
18	8000000	32000000	204	135	139	116	75	170
18	8000000	32500000	172	141	113	124	75	184
18	8000000	33000000	190	188	134	165	89	183
18	8000000	33500000	184	191	122	151	74	171
18	8000000	34000000	239	192	150	174	82	230
18	8000000	34500000	191	170	137	118	90	197
18	8000000	35000000	188	145	114	149	77	167
18	8000000	35500000	159	109	122	157	73	168
18	8000000	36000000	182	160	142	141	77	170
18	8000000	36500000	205	178	138	154	93	202
18	8000000	37000000	219	231	138	183	88	229
18	8000000	37500000	187	165	82	136	75	173
18	8000000	38000000	158	147	117	117	73	156
18	8000000	38500000	228	160	160	162	94	247
